episode,step,hand_pos_array,cube_pos_array,pillar1_pos_array,pillar2_pos_array,pillar3_pos_array,pillar4_pos_array,destination_pos_array,finger_distance_array,pos_action_array
0,405,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32799094915390015, 1.621521732886322e-05, 0.47500061988830566]","[0.43009504675865173, 5.970595884718932e-05, 0.4750034511089325]","[0.5600464940071106, 7.950256986077875e-06, 0.4750029444694519]","[0.671025276184082, 7.249721238622442e-05, 0.4750041961669922]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,406,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32795754075050354, 4.040957719553262e-05, 0.47500383853912354]","[0.4300970137119293, 2.7803507691714913e-05, 0.4750031530857086]","[0.5600504875183105, -1.1873429684783332e-05, 0.4750005900859833]","[0.6709914803504944, 0.00010515388567000628, 0.47500360012054443]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,407,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279966413974762, 2.842889807652682e-05, 0.4750029444694519]","[0.43007880449295044, 2.9870891012251377e-05, 0.4750004708766937]","[0.5600247979164124, -2.1992955225869082e-05, 0.4750041365623474]","[0.6710237264633179, 9.075977141037583e-05, 0.4750014543533325]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,408,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279797434806824, 1.89765305549372e-05, 0.4750005304813385]","[0.43009912967681885, 5.9759469877462834e-05, 0.4750044345855713]","[0.5600568652153015, 1.0330848454032093e-05, 0.4750039875507355]","[0.6710137128829956, 7.464455120498314e-05, 0.47500407695770264]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,409,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32796457409858704, 4.372645344119519e-05, 0.47500425577163696]","[0.4300841689109802, 1.7290500181843527e-05, 0.4750034511089325]","[0.56004399061203, -2.4892033252399415e-05, 0.47500142455101013]","[0.6709914803504944, 0.0001133015175582841, 0.4750046730041504]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,410,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3280011713504791, 1.604124190635048e-05, 0.47500404715538025]","[0.43008267879486084, 4.7720848669996485e-05, 0.47500133514404297]","[0.5600311756134033, -5.719379259971902e-06, 0.4750036299228668]","[0.6710288524627686, 7.811553223291412e-05, 0.4750027656555176]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,411,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32796555757522583, 2.443175071675796e-05, 0.4750014841556549]","[0.43010175228118896, 4.931202784064226e-05, 0.4750039577484131]","[0.5600577592849731, 3.9630886021768674e-06, 0.47500306367874146]","[0.6709999442100525, 8.759442425798625e-05, 0.4750031530857086]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,412,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32798102498054504, 3.9505343011114746e-05, 0.47500360012054443]","[0.4300762414932251, 1.1817250197054818e-05, 0.47500476241111755]","[0.5600302815437317, -2.7704310923581943e-05, 0.47500309348106384]","[0.671002984046936, 0.00010566390119493008, 0.4750005900859833]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,413,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279949724674225, 1.5485753465327434e-05, 0.47500303387641907]","[0.4300920069217682, 5.9705667808884755e-05, 0.4750029444694519]","[0.5600392818450928, 1.3360195225686766e-06, 0.4750029742717743]","[0.6710289120674133, 7.239099068101496e-05, 0.4750038683414459]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,414,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32796013355255127, 3.66130298061762e-05, 0.47500303387641907]","[0.4300972521305084, 3.251614543842152e-05, 0.4750032126903534]","[0.5600554347038269, -9.342184057459235e-07, 0.4750005900859833]","[0.6709926128387451, 9.758482337929308e-05, 0.4750032126903534]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,415,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32798871397972107, 3.361334529472515e-05, 0.47500303387641907]","[0.4300783574581146, 2.346607288927771e-05, 0.47500303387641907]","[0.5600266456604004, -2.907490670622792e-05, 0.47500383853912354]","[0.6710153818130493, 9.869775385595858e-05, 0.47500044107437134]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,416,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32799115777015686, 1.6132620658027008e-05, 0.4750007688999176]","[0.4300951063632965, 5.973402221570723e-05, 0.4750034511089325]","[0.5600466132164001, 7.872939022490755e-06, 0.4750029146671295]","[0.6710206866264343, 7.138156797736883e-05, 0.4750041663646698]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,417,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279575705528259, 4.0371582144871354e-05, 0.47500383853912354]","[0.43009698390960693, 2.77373255812563e-05, 0.47500312328338623]","[0.560050368309021, -1.189774411614053e-05, 0.4750005900859833]","[0.6709925532341003, 0.00010713582742027938, 0.4750039577484131]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,418,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279964029788971, 2.858319021470379e-05, 0.4750029146671295]","[0.43007877469062805, 2.998210402438417e-05, 0.4750004708766937]","[0.5600249171257019, -2.199890514020808e-05, 0.4750041365623474]","[0.6710278987884521, 8.840062218951061e-05, 0.475001722574234]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,419,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32798004150390625, 1.8905602701124735e-05, 0.4750005304813385]","[0.43009915947914124, 5.973438237560913e-05, 0.4750044345855713]","[0.5600568652153015, 1.0292837032466196e-05, 0.4750039875507355]","[0.6710032224655151, 8.216059359256178e-05, 0.4750034213066101]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,420,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279643654823303, 4.360989260021597e-05, 0.47500425577163696]","[0.43008407950401306, 1.7202204617206007e-05, 0.4750034511089325]","[0.56004399061203, -2.471969128237106e-05, 0.47500142455101013]","[0.6709994673728943, 0.00010919543274212629, 0.47500306367874146]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,421,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3280012011528015, 1.6062360373325646e-05, 0.47500404715538025]","[0.4300827085971832, 4.7997236833907664e-05, 0.47500136494636536]","[0.5600311756134033, -5.866153514944017e-06, 0.4750036299228668]","[0.6710273027420044, 7.500164792872965e-05, 0.47500336170196533]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,422,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32796603441238403, 2.4467652110615745e-05, 0.4750014841556549]","[0.43010184168815613, 4.908108530798927e-05, 0.4750039577484131]","[0.5600576400756836, 3.978297172579914e-06, 0.47500303387641907]","[0.6709960699081421, 8.967739995568991e-05, 0.47500309348106384]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,423,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32797449827194214, 4.305060792830773e-05, 0.47500404715538025]","[0.4300761818885803, 1.1977121175732464e-05, 0.47500473260879517]","[0.5600303411483765, -2.7731546651921235e-05, 0.47500309348106384]","[0.6710079312324524, 0.00010268998448736966, 0.4750005006790161]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,424,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3280022144317627, 1.0928677511401474e-05, 0.47500449419021606]","[0.4300921559333801, 5.969034828012809e-05, 0.4750029444694519]","[0.560039222240448, 1.3485937415680382e-06, 0.4750029742717743]","[0.6710253357887268, 7.252343493746594e-05, 0.4750041961669922]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,425,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32795998454093933, 3.658844070741907e-05, 0.47500303387641907]","[0.4300971031188965, 3.242607635911554e-05, 0.475003182888031]","[0.5600554943084717, -9.215673344442621e-07, 0.4750005900859833]","[0.6709915995597839, 0.0001050105202011764, 0.47500357031822205]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,426,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279881179332733, 3.385059244465083e-05, 0.47500306367874146]","[0.43007850646972656, 2.3591612261952832e-05, 0.47500303387641907]","[0.5600265860557556, -2.903490894823335e-05, 0.47500383853912354]","[0.671023428440094, 9.094443521462381e-05, 0.47500142455101013]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,427,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279917538166046, 1.601187432243023e-05, 0.4750014841556549]","[0.43009504675865173, 5.9726120525738224e-05, 0.4750034213066101]","[0.5600466728210449, 7.852815542719327e-06, 0.4750029146671295]","[0.6710139513015747, 7.457161700585857e-05, 0.47500407695770264]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,428,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32795751094818115, 4.047762922709808e-05, 0.47500383853912354]","[0.43009698390960693, 2.7776637580245733e-05, 0.4750031530857086]","[0.560050368309021, -1.193628031614935e-05, 0.4750005900859833]","[0.6709913611412048, 0.00011326839739922434, 0.4750047028064728]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,429,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279956579208374, 2.891502299462445e-05, 0.4750027358531952]","[0.43007877469062805, 2.9936287319287658e-05, 0.4750004708766937]","[0.5600247979164124, -2.201660754508339e-05, 0.4750041365623474]","[0.6710288524627686, 7.829795504221693e-05, 0.4750027358531952]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,430,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32798075675964355, 1.8959086446557194e-05, 0.4750005602836609]","[0.4300991892814636, 5.9744434111053124e-05, 0.4750044345855713]","[0.5600569248199463, 1.0303736416972242e-05, 0.4750039875507355]","[0.671000063419342, 8.737730968277901e-05, 0.475003182888031]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,431,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32796382904052734, 4.33861932833679e-05, 0.4750043451786041]","[0.43008407950401306, 1.7235464838449843e-05, 0.4750034511089325]","[0.56004399061203, -2.4814191419864073e-05, 0.4750014543533325]","[0.6710026860237122, 0.00010590285819489509, 0.4750009775161743]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,432,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3280012607574463, 1.6123780369525775e-05, 0.47500404715538025]","[0.43008267879486084, 4.789037484442815e-05, 0.47500136494636536]","[0.5600311756134033, -5.7458073570160195e-06, 0.4750036299228668]","[0.6710289716720581, 7.243610161822289e-05, 0.4750038683414459]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,433,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279670178890228, 2.4597664378234185e-05, 0.4750014841556549]","[0.43010181188583374, 4.915887620882131e-05, 0.4750039577484131]","[0.5600577592849731, 3.986981027992442e-06, 0.47500306367874146]","[0.6709929704666138, 9.717739158077165e-05, 0.47500312328338623]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,434,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279736340045929, 4.277483094483614e-05, 0.4750039875507355]","[0.4300762116909027, 1.1884436389664188e-05, 0.47500473260879517]","[0.5600302219390869, -2.772467087197583e-05, 0.47500309348106384]","[0.6710147857666016, 9.891985973808914e-05, 0.4750004708766937]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,435,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3280031383037567, 1.0752664820756763e-05, 0.475004643201828]","[0.43009212613105774, 5.968638288322836e-05, 0.4750029444694519]","[0.560039222240448, 1.3505073184205685e-06, 0.4750029742717743]","[0.6710211038589478, 7.141799869714305e-05, 0.4750042259693146]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,436,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32795992493629456, 3.60307858500164e-05, 0.4750029444694519]","[0.43009713292121887, 3.245794141548686e-05, 0.475003182888031]","[0.5600554943084717, -9.527393558528274e-07, 0.4750005900859833]","[0.670992374420166, 0.00010723861487349495, 0.4750039875507355]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,437,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279877305030823, 3.433671372476965e-05, 0.47500312328338623]","[0.43007850646972656, 2.356433469685726e-05, 0.47500303387641907]","[0.5600265860557556, -2.9075692509650253e-05, 0.4750038683414459]","[0.6710277199745178, 8.905846334528178e-05, 0.47500163316726685]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,438,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32799243927001953, 1.557272844365798e-05, 0.4750024974346161]","[0.43009501695632935, 5.9718062402680516e-05, 0.4750034213066101]","[0.5600466728210449, 7.919759809738025e-06, 0.4750029146671295]","[0.6710036993026733, 8.145792526192963e-05, 0.47500351071357727]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,439,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.327960342168808, 3.828508852166124e-05, 0.47500333189964294]","[0.43009713292121887, 2.7785750717157498e-05, 0.4750031530857086]","[0.5600503087043762, -1.2000947208434809e-05, 0.4750005900859833]","[0.6709993481636047, 0.00010900682536885142, 0.47500306367874146]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,440,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279924690723419, 3.362481584190391e-05, 0.4750031530857086]","[0.4300787150859833, 2.9881877708248794e-05, 0.4750004708766937]","[0.5600249171257019, -2.197012145188637e-05, 0.4750041365623474]","[0.671027421951294, 7.524798274971545e-05, 0.47500330209732056]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,441,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32798653841018677, 1.697571133263409e-05, 0.4750005304813385]","[0.4300991892814636, 5.9746384067693725e-05, 0.4750044345855713]","[0.5600568652153015, 1.0292382285115309e-05, 0.4750039875507355]","[0.6709967851638794, 8.959994738688692e-05, 0.47500309348106384]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,442,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279610276222229, 4.1994786442955956e-05, 0.47500428557395935]","[0.43008407950401306, 1.719437750580255e-05, 0.4750034511089325]","[0.5600439310073853, -2.4865803425200284e-05, 0.4750014543533325]","[0.671007513999939, 0.00010252387437503785, 0.4750005304813385]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,443,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279998302459717, 1.997961589950137e-05, 0.4750033915042877]","[0.43008264899253845, 4.7969115257728845e-05, 0.47500136494636536]","[0.5600312352180481, -5.710131517844275e-06, 0.4750036299228668]","[0.6710255742073059, 7.27840670151636e-05, 0.4750041663646698]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,444,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279710114002228, 2.360785219934769e-05, 0.4750012457370758]","[0.4301018714904785, 4.909471681457944e-05, 0.4750039577484131]","[0.5600577592849731, 3.9587066567037255e-06, 0.47500306367874146]","[0.670991837978363, 0.00010417793964734301, 0.47500351071357727]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,445,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32797038555145264, 4.277387051843107e-05, 0.4750038981437683]","[0.4300762116909027, 1.2039716239087284e-05, 0.47500473260879517]","[0.5600302219390869, -2.7743093596654944e-05, 0.47500312328338623]","[0.671022355556488, 9.182958456221968e-05, 0.4750013053417206]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,446,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3280050754547119, 1.093642094929237e-05, 0.4750049114227295]","[0.4300921559333801, 5.9675709053408355e-05, 0.4750029444694519]","[0.560039222240448, 1.3895873962610494e-06, 0.4750029742717743]","[0.6710150241851807, 7.409640238620341e-05, 0.47500407695770264]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,447,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32795950770378113, 3.471856325631961e-05, 0.4750029146671295]","[0.4300971031188965, 3.243413448217325e-05, 0.475003182888031]","[0.5600554943084717, -9.472132660448551e-07, 0.4750005900859833]","[0.6709907054901123, 0.00011346301471348852, 0.47500479221343994]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,448,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279871344566345, 3.5538538213586435e-05, 0.47500327229499817]","[0.4300784766674042, 2.3609271011082456e-05, 0.47500303387641907]","[0.5600265860557556, -2.907751695602201e-05, 0.4750038683414459]","[0.6710290312767029, 7.871767593314871e-05, 0.475002646446228]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
